,Unnamed: 0,vacancy.id,vacancy.source,vacancy.region.region_code,vacancy.region.name,vacancy.company.ogrn,vacancy.company.site,vacancy.company.companycode,vacancy.company.hr-agency,vacancy.company.inn,vacancy.company.name,vacancy.company.kpp,vacancy.company.url,vacancy.creation-date,vacancy.salary,vacancy.salary_min,vacancy.job-name,vacancy.vac_url,vacancy.employment,vacancy.schedule,vacancy.duty,vacancy.category.specialisation,vacancy.requirement.education,vacancy.requirement.qualification,vacancy.requirement.experience,vacancy.addresses.address,vacancy.term.text,vacancy.currency,vacancy.salary_max,vacancy.company.phone,vacancy.company.email,vacancy.company.logo,vacancy.social_protected,vacancy.company.fax,vacancy.company.code_industry_branch,vacancy.category.industry
10981,10981,288dc565-8407-11ec-a69c-4febb26dc4ec,Работодатель,1000000000000,Республика Карелия,1131001009776.0,http://rkperiodika.ru,1131001009776,False,1001272922.0,"АУ РК ""ИЗДАТЕЛЬСТВО ""ПЕРИОДИКА""",100101001,https://trudvsem.ru/company/1131001009776,2022-02-02,от 22919 до 22919,22919,корреспондент,https://trudvsem.ru/vacancy/card/1131001009776/288dc565-8407-11ec-a69c-4febb26dc4ec,Полная занятость,Полный рабочий день,"<p>Работа в редакции газеты ""Ома муа"" (на карельском языке). Сбор оперативной информации на местах событий, представление ее в виде интервью, публикаций, комментариев по определенной тематике. Подготовка обзоров событий с их анализом за конкретные промежутки времени. Подготовка газетных и журнальных очерков, статей, фельетонов.</p>","Искусство, культура и развлечения",Высшее,,1,"[{'location': 'Республика Карелия, г. Петрозаводск, Германа Титова улица, дом: 3;', 'lng': '34.379289', 'lat': '61.790163'}]",,«руб.»,22919,+7(921)7005498,periodika@rkperiodika.ru,,Инвалиды,,,
11740,11740,3e0dd4f5-a66e-11ec-b30d-4febb26dc4ec,Работодатель,7200000000000,Тюменская область,1027700310076.0,region-tyumen.ru,9b814d60-84cc-11ec-a69c-4febb26dc4ec,False,7714072839.0,Филиал ВГТРК ГТРК «Регион-Тюмень»,720302002,https://trudvsem.ru/company/9b814d60-84cc-11ec-a69c-4febb26dc4ec,2022-03-18,от 20000 до 20000,20000,корреспондент,https://trudvsem.ru/vacancy/card/9b814d60-84cc-11ec-a69c-4febb26dc4ec/3e0dd4f5-a66e-11ec-b30d-4febb26dc4ec,Полная занятость,Полный рабочий день,"<p>1. Сбор информации, подготовка репортажей и комментариев, выступлений</p>
<p>2. Редактирование материалов</p>
<p>3. При необходимости работать в прямом эфире</p>
<p>4. Командировки</p>
<p>5. Редактировать пресс-релизы</p>","Информационные технологии, телекоммуникации, связь",,,1,"[{'location': 'Тюменская область, г. Тюмень, Пермякова улица, 6', 'lng': '65.596042', 'lat': '57.132049'}]",,«руб.»,20000,+7(345) 241-85-29,,,,,,
12600,12600,f917c4e6-8a3f-11ec-aae7-550ed7335bbe,Работодатель,1200000000000,Республика Марий Эл,1021201450820.0,,1021201450820,False,1212002210.0,"АУ ""РЕДАКЦИЯ СЕРНУРСКИХ РАЙОННЫХ ГАЗЕТ ""КРАЙ СЕРНУРСКИЙ"" И ""ШЕРНУР ВЕЛ""",121201001,https://trudvsem.ru/company/1021201450820,2022-02-10,от 17000,17000,корреспондент,https://trudvsem.ru/vacancy/card/1021201450820/f917c4e6-8a3f-11ec-aae7-550ed7335bbe,Полная занятость,Полный рабочий день,"<ul>
<li>Изучение и анализ собранной информации</li>
<li>Поиск дополнительных источников информации для проверки полученных данных</li>
<li>Анализ дополнительной информации для проверки достоверности полученной информации</li>
<li>Обработка материалов (обеспечение правильности приводимых цитат, имен, цифр и других фактических данных)</li>
</ul>","Информационные технологии, телекоммуникации, связь",Среднее профессиональное,,0,"[{'location': 'Республика Марий Эл, Сернурский район, Сернур поселок городского типа, Комсомольская улица, дом: 24;', 'lng': '49.145248', 'lat': '56.938193'}]",,«руб.»,0,+7(927)8853303,servel7055@bk.ru,,,,,
12631,12631,c8159236-bef3-11ec-ac55-57fc951f3846,Работодатель,5800000000000,Пензенская область,1025800510230.0,http://www.novkamen.ru,1025800510230,False,5802100023.0,"ГАУ ПО ""Редакция газеты ""Каменская новь""",580201001,https://trudvsem.ru/company/1025800510230,2022-04-18,от 18000 до 23000,18000,корреспондент,https://trudvsem.ru/vacancy/card/1025800510230/c8159236-bef3-11ec-ac55-57fc951f3846,Полная занятость,Полный рабочий день,"<p>1.Отслеживание информационных поводов и планирование деятельности.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 2.Получение информации для подготовки материала.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 3.Обработка и проверка информации. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 4. Формирование, написание материала.</p>","Информационные технологии, телекоммуникации, связь",,,0,"[{'location': 'Пензенская область, Каменский район, г. Каменка, Ворошилова улица, дом: 20;', 'lng': '43.992539', 'lat': '53.19146'}]",Ежеквартальная премия 100 %,«руб.»,23000,9273623014,kamnov58@mail.ru,,,,,
12670,12670,4736ae25-bf1f-11ec-85d3-d768660431c4,Работодатель,2000000000000,Чеченская Республика,1112034000605.0,,85876a30-dc2f-11eb-a840-ab5d2eb93a75,False,2028000646.0,"МБУ ИКРГ ""ВЕДУЧИ""",202801001,https://trudvsem.ru/company/85876a30-dc2f-11eb-a840-ab5d2eb93a75,2022-04-18,от 15000 до 20000,15000,заместитель главного редактора,https://trudvsem.ru/vacancy/card/85876a30-dc2f-11eb-a840-ab5d2eb93a75/4736ae25-bf1f-11ec-85d3-d768660431c4,Полная занятость,Полный рабочий день,<p>заместителя главного редактора</p>,"Информационные технологии, телекоммуникации, связь",Высшее,,3,"[{'location': 'Чеченская Республика, Итум-Калинский район, Итум-Кали село, А.-Х.Кадырова улица, 14', 'lng': '45.576727', 'lat': '42.733656'}]",,«руб.»,20000,,,,,,,
13134,13134,5160fa65-7cce-11ec-b3f6-550ed7335bbe,Работодатель,7300000000000,Ульяновская область,1087326000464.0,,1087326000464,False,7313005553.0,"ОАУ ИА ""ЮГ - медиа""",731301001,https://trudvsem.ru/company/1087326000464,2022-01-24,от 27412 до 30000,27412,главный редактор,https://trudvsem.ru/vacancy/card/1087326000464/5160fa65-7cce-11ec-b3f6-550ed7335bbe,Полная занятость,Полный рабочий день,"<p>Планирование номеров газеты и организация работы коллектива редакции, направленной на планомерный выпуск номеров <b>газеты</b>, в соответствии с редакционной политикой, утвержденными планами и графиками работы редакции, правилами внутреннего распорядка редакции.</p>","Информационные технологии, телекоммуникации, связь",Высшее,,0,"[{'location': 'Ульяновская область, Новоспасский район, Новоспасское рабочий поселок, Макаренко площадь, 26, Пл. Макаренко 26Б, ТЦ ""Удача"" 3 этаж', 'lng': '47.734246', 'lat': '53.149902'}]",,«руб.»,30000,,selskaya.pravda@mail.ru,,,,,
13834,13834,ddd74555-7e57-11ec-82da-4febb26dc4ec,Работодатель,4100000000000,Камчатский край,1024101034792.0,http://prof41.ru/,1024101034792,True,4101081726.0,"ООО ""Профориентцентр""",410101001,https://trudvsem.ru/company/1024101034792,2022-01-26,от 35000,35000,заместитель главного редактора,https://trudvsem.ru/vacancy/card/1024101034792/ddd74555-7e57-11ec-82da-4febb26dc4ec,Полная занятость,Полный рабочий день,<p>Выполнение обязанностей согласно должностной инструкции.</p>,"Информационные технологии, телекоммуникации, связь",,,0,"[{'location': 'Камчатский край, г. Петропавловск-Камчатский, Щедрина площадь, 2', 'lng': '158.65684', 'lat': '53.006967'}]",,«руб.»,0,,profc@list.ru,https://trudvsem.ru/image/1acd1fd0-f8e5-11e8-9d4b-e37b4be0b9ed,,,,
13840,13840,e8701c66-bf90-11ec-a483-4febb26dc4ec,Работодатель,4100000000000,Камчатский край,1124101013508.0,,1124101013508,False,4101155142.0,"КГАУ ""ИНФОРМАЦИОННОЕ АГЕНТСТВО ""КАМЧАТКА""",410101001,https://trudvsem.ru/company/1124101013508,2022-04-19,до 80000,0,Главный редактор,https://trudvsem.ru/vacancy/card/1124101013508/e8701c66-bf90-11ec-a483-4febb26dc4ec,Полная занятость,Полный рабочий день,"<p>Организовать работу четырех информационных сайтов и трех газет, постоянно работать над расширением аудитории сетевых изданий и социальных сетей холдинга, обеспечить присутствие сетевых изданий холдинга в ТОП-Яндекс.&nbsp;</p>","Искусство, культура и развлечения",Высшее,,6,"[{'location': 'Камчатский край, г. Петропавловск-Камчатский, Озерновская Коса улица, 11, Озерновская коса 11, офис 6', 'lng': '158.64103', 'lat': '53.0272'}]",,«руб.»,80000,+7(962)2158680,pressa41@mail.ru,,,,,
14053,14053,24968386-c060-11ec-917a-813aa7e4e138,Работодатель,6500000000000,Сахалинская область,1116509000904.0,,1116509000904,False,6509021212.0,"ТРК ""ХОЛМСК""",650901001,https://trudvsem.ru/company/1116509000904,2022-04-20,от 44092 до 44092,44092,корреспондент,https://trudvsem.ru/vacancy/card/1116509000904/24968386-c060-11ec-917a-813aa7e4e138,Полная занятость,Полный рабочий день,"<ul>
<li>Изучение и анализ собранной информации</li>
<li>Поиск дополнительных источников информации для проверки полученных данных</li>
<li>Анализ дополнительной информации для проверки достоверности полученной информации</li>
<li>Обработка материалов (обеспечение правильности приводимых цитат, имен, цифр и других фактических данных)</li>
</ul>","Искусство, культура и развлечения",Среднее,,0,"[{'location': 'Сахалинская область, Холмский район, г. Холмск, Школьная улица, дом: 33;', 'lng': '142.04076', 'lat': '47.039474'}]",,«руб.»,44092,+7(924)1952000,,,,,,
14421,14421,1a7fcdc5-ab66-11ec-8913-4febb26dc4ec,Работодатель,7700000000000,г. Москва,1037739459592.0,,1037739459592,False,7710313434.0,ТРО Союза,771501001,https://trudvsem.ru/company/1037739459592,2022-03-24,от 40000 до 45000,40000,шеф-редактор службы новостей,https://trudvsem.ru/vacancy/card/1037739459592/1a7fcdc5-ab66-11ec-8913-4febb26dc4ec,Полная занятость,Полный рабочий день,"<p>- планирует и утверждает тематический план ежедневных выпусков новостей;</p>
<p>-утверждает верстку выпусков новостей;</p>
<p>-согласовывает новостные сюжеты (обновления) ежедневных выпусков новостей;</p>
<p>-согласовывает верстку, анонс, сценарный план итоговой программы;</p>
<p>-согласовывает темы, кандидатуры экспертов, вопросы экспертам итоговой программы;</p>
<p>-отслеживает события на территории Союзного государства;</p>
<p>-контролирует размещение новостной информации, в новостных телепрограммах, в соответствующих разделах сайта и социальных сетях;</p>
<p>-отвечает за достоверность фактической информации в выпусках новостей</p>","Искусство, культура и развлечения",Высшее,,1,"[{'location': 'г. Москва, Новодмитровская улица, 2Б', 'lng': '37.588979', 'lat': '55.805756'}]",,«руб.»,45000,+7(495) 637-65-09,,,,,,
14422,14422,3118e3b5-ab79-11ec-9af4-57fc951f3846,Работодатель,7700000000000,г. Москва,1037739459592.0,,1037739459592,False,7710313434.0,ТРО Союза,771501001,https://trudvsem.ru/company/1037739459592,2022-03-24,от 40000 до 45000,40000,редактор сайта,https://trudvsem.ru/vacancy/card/1037739459592/3118e3b5-ab79-11ec-9af4-57fc951f3846,Полная занятость,Полный рабочий день,"<p>-осуществлять постоянное сотрудничество с авторами материалов, размещаемых на сайте;</p>
<p>-до публикации информации на сайте проверять ее на соответствие действительности, вносить правки, устранять неточности;</p>
<p>-работать с внешними и внутренними источниками информации, осуществлять ее отбор для размещения на сайте; редактировать и корректировать материалы;</p>
<p>-структурировать рубрики и разделы сайта, определять характер их наполнения с учетом концепции сайта, своевременно обновлять рубрики и разделы сайта, включая замену иллюстраций, фотографий, баннеров, таблиц;</p>
<p>- адаптировать тексты разных жанров и другие материалы к публикации на сайте (расстановка ссылок, добавление интерактивных возможностей, создание гипертекстов и др.), писать уникальные тексты, создавать кликабельные заголовки;</p>
<p>-готовить для публикации и размещать новостные сообщения с их иллюстрацией фото- и видеоматериалами</p>","Искусство, культура и развлечения",Высшее,,1,"[{'location': 'г. Москва, Новодмитровская улица, 2Б', 'lng': '37.588979', 'lat': '55.805756'}]",,«руб.»,45000,+7(495) 637-65-09,,,,,,
14779,14779,46e08f19-bb12-11ec-bdf7-550ed7335bbe,Работодатель,6900000000000,Тверская область,1026901783391.0,,1026901783391,False,6922003665.0,"Автономная некоммерческая организация ""Редакция газеты ""Авангард""",692201001,https://trudvsem.ru/company/1026901783391,2022-04-13,от 15000 до 17000,15000,корреспондент,https://trudvsem.ru/vacancy/card/1026901783391/46e08f19-bb12-11ec-bdf7-550ed7335bbe,Полная занятость,Полный рабочий день,"<ul>
<li>Подготовка обработанных материалов в формате публикации</li>
<li>Разработка предложений для монтажа видео-, аудиоматериалов при формировании видеоматериала</li>
<li>Подготовка материала определенного жанра и тематики (очерки, статьи, аудио/видеосюжеты) для телевидения, радио, сетевого издания, печати и информационных лент</li>
<li>Представление материала ответственному (выпускающему) редактору для печати, эфира, размещения в сетевом издании</li>
</ul>","Государственная служба, некоммерческие организации",Среднее профессиональное,,0,"[{'location': 'Тверская область, Западнодвинский район, г. Западная Двина, Кирова улица, дом: 10;', 'lng': '32.070323', 'lat': '56.259838'}]",Ежегодная премия 100 %,«руб.»,17000,+7(48265)21600,avangard_zdv@mail.ru,,,,,
15035,15035,e72a29a6-7999-11ec-a66b-550ed7335bbe,Работодатель,2500000000000,Приморский край,1022502127592.0,,60525630-7405-11ec-833e-4febb26dc4ec,False,2539009984.0,"федеральное государственное бюджетное образовательное учреждение ""Всероссийский детский центр ""Океан""",253901001,https://trudvsem.ru/company/60525630-7405-11ec-833e-4febb26dc4ec,2022-01-20,от 25400 до 37799,25400,редактор,https://trudvsem.ru/vacancy/card/60525630-7405-11ec-833e-4febb26dc4ec/e72a29a6-7999-11ec-a66b-550ed7335bbe,Временная,Полный рабочий день,"<p>- готовить к размещению на официальном сайте (портале) Центра новостные материалы;</p>
<p>- редактировать материалы статей, приводить в соответствие с требованиями СМИ;</p>
<p>- проверять актуальность и достоверность информации, содержащейся в материалах статей;</p>
<p>- разъяснять авторам статей их ошибки и недочеты.</p>","Искусство, культура и развлечения",Высшее,"<p>режим работы: 5-ти дневная 40-часовая рабочая неделя, время работы с 09.00 до 18.00, обед с 13.00 до 14.00; выходные дни: суббота, воскресенье.</p>",1,"[{'location': 'Приморский край, г. Владивосток, Артековская улица, 10', 'lng': '132.15171', 'lat': '43.206832'}]",,«руб.»,37799,+7(423)2304160,personal2@okean.org,,,,,
16011,16011,0162c386-2284-11ec-9e61-a75f74b7b031,Работодатель,7800000000000,г. Санкт-Петербург,1027810359026.0,,1027810359026,False,7826687005.0,"ООО ИЗДАТЕЛЬСТВО ""СОЮЗ ХУДОЖНИКОВ""",783901001,https://trudvsem.ru/company/1027810359026,2021-10-01,от 10000,10000,Помощник главного редактора,https://trudvsem.ru/vacancy/card/1027810359026/0162c386-2284-11ec-9e61-a75f74b7b031,Частичная занятость,Неполный рабочий день,"<p>Подготовка литературных текстов, сбор материалов, участие в презентационных мероприятиях.</p>","Искусство, культура и развлечения",Высшее,<p>2 дня в неделю</p>,10,"[{'location': 'г. Санкт-Петербург, Канонерская улица, дом: ДОМ 31;корпус: ЛИТЕР А;офис/квартира: ПОМЕЩЕНИЕ 1-Н, 2-Н;', 'lng': '30.293545', 'lat': '59.920284'}]",,«руб.»,0,+7(921)9412414,s-hudozhnik@yandex.ru,,,,,
16544,16544,0f27fa46-4e93-11ec-89d9-a75f74b7b031,Работодатель,5200000000000,Нижегородская область,1025201102300.0,,1025201102300,False,5229005880.0,"МБУ ""СЕРГАЧ-ТВ""",522901001,https://trudvsem.ru/company/1025201102300,2021-11-26,от 13000 до 20000,13000,корреспондент,https://trudvsem.ru/vacancy/card/1025201102300/0f27fa46-4e93-11ec-89d9-a75f74b7b031,Полная занятость,Полный рабочий день,<p>1. Поиск тем для освещения. 2. Написание текста. 3. Умение анализировать и приводить статистические данные 4. Умение пользоватьс ПК 5. Речь без дефектов</p>,"Информационные технологии, телекоммуникации, связь",Высшее,,0,"[{'location': 'Нижегородская область, Сергачский район, г. Сергач, Юбилейный поселок, дом: 15;', 'lng': '45.4501', 'lat': '55.528457'}]",,«руб.»,20000,+7(83191)55008,sergach-tv@mail.ru,,,,,
17035,17035,838fb815-ae55-11ec-ac55-57fc951f3846,Работодатель,7400000000000,Челябинская область,1027400779097.0,,1027400779097,False,7411015253.0,"МУ ""КРАЕВЕДЧЕСКИЙ МУЗЕЙ"" КОПЕЙСКОГО ГОРОДСКОГО ОКРУГА",743001001,https://trudvsem.ru/company/1027400779097,2022-03-28,от 21000 до 22000,21000,редактор музея,https://trudvsem.ru/vacancy/card/1027400779097/838fb815-ae55-11ec-ac55-57fc951f3846,Полная занятость,Полный рабочий день,"<p>&nbsp;&nbsp;&nbsp;&nbsp; 1) редактировать выпускаемую музеем научную и методическую литературу, информационные и нормативные материалы с целью обеспечения научного и литературного уровня изданий; 2) рассматривать совместно с авторами иллюстративные материалы, оцифровывать, определять их места в издании; 3)работать с пилотным экземпляром издания, составлять списки обнаруженных опечаток и устранять их; &nbsp;4) осуществлять сопровождение работы официального сайта учреждения, ведение социальных сетей; 5) Опыт работы в СММ (social media management): составление контент-плана и оформление постов, включая написание текстов и визуальную часть;&nbsp;6) разрабатывать и печатать макеты поздравлений, приглашений, афиш на мероприятия, проводимых в музее;&nbsp;7)&nbsp;выполнять иные обязанности, предусмотренные законодательством Российской Федерации, Челябинской области, нормативными правовыми актами Копейского городского округа, приказами управления культуры администрации Копейского городского округа и Уставом МУ &laquo;Краеведческий музей&raquo;.</p>","Искусство, культура и развлечения",Высшее,,5,"[{'location': 'Челябинская область, г. Копейск, Коммунистический проспект, дом: 18;', 'lng': '61.619146', 'lat': '55.112468'}]",Ежегодная премия 5000,«руб.»,22000,+7(35139)75322,MUZEUM-KGO74@YANDEX.RU,,,,,
17802,17802,d3759b25-9c66-11ec-8d7d-57fc951f3846,Работодатель,200000000000,Республика Башкортостан,1020203229892.0,,4ad04630-8a46-11ec-aae7-550ed7335bbe,False,278066967.0,"Октябрьский информационный центр-филиал государственного унитарного предприятия РБ Издательский дом ""Рнспублики Башкортостан""",026543001,https://trudvsem.ru/company/4ad04630-8a46-11ec-aae7-550ed7335bbe,2022-03-05,от 16330,16330,Заместитель главного редактора,https://trudvsem.ru/vacancy/card/4ad04630-8a46-11ec-aae7-550ed7335bbe/d3759b25-9c66-11ec-8d7d-57fc951f3846,Полная занятость,Полный рабочий день,,"Информационные технологии, телекоммуникации, связь",Высшее,,3,"[{'location': 'Республика Башкортостан, г. Октябрьский, Чапаева улица, 18', 'lng': '53.460764', 'lat': '54.484116'}]",,«руб.»,0,+7(34767)67535,on@oz.com.ru,,,,,
18124,18124,2c7e4fe5-bfa4-11ec-ac55-57fc951f3846,Работодатель,7400000000000,Челябинская область,1027403882990.0,,1027403882990,False,7453015600.0,"ОГБУК ""ЧГФ""",745301001,https://trudvsem.ru/company/1027403882990,2022-04-19,от 25000,25000,Музыкальный редактор,https://trudvsem.ru/vacancy/card/1027403882990/2c7e4fe5-bfa4-11ec-ac55-57fc951f3846,Полная занятость,Полный рабочий день,"<p>Организует работу по созданию музыкальных программ, обеспечивает их соответствие определенной тематической направленности, и т.д.</p>
<p></p>","Искусство, культура и развлечения",,,0,"[{'location': 'Челябинская область, г. Челябинск, Ворошилова улица, 6', 'lng': '61.32025', 'lat': '55.200333'}]",,«руб.»,0,+7(922)2330066,filarmonia@mail.ru,,,,,
18735,18735,4de077b5-7ea6-11ec-934a-57fc951f3846,Работодатель,4400000000000,Костромская область,1024402038760.0,,1024402038760,False,4418000606.0,"ОГБУ ""РЕДАКЦИЯ ГАЗЕТЫ ""НОВАЯ ЖИЗНЬ""",441801001,https://trudvsem.ru/company/1024402038760,2022-01-26,от 13890 до 13890,13890,Старший корреспондент,https://trudvsem.ru/vacancy/card/1024402038760/4de077b5-7ea6-11ec-934a-57fc951f3846,Полная занятость,Полный рабочий день,"<p>Обеспечивает материалами србытийного характера, готовит материалы для опубликования в печати</p>","Информационные технологии, телекоммуникации, связь",,,0,"[{'location': 'Костромская область, Межевской район, Георгиевское село, Советская улица, 4', 'lng': '45.022664', 'lat': '58.733231'}]",,«руб.»,13890,+7(910)1933928,mgazeta47@mail.ru,,,,,
18854,18854,f3ee6a86-7529-11ec-833e-4febb26dc4ec,Работодатель,8900000000000,Ямало-Ненецкий автономный округ,1218900002529.0,,1218900002529,False,8901040388.0,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""МЕДИАЦЕНТР ""САЛЕХАРД""",890101001,https://trudvsem.ru/company/1218900002529,2022-01-14,от 38000,38000,редактор телевидения (радиовещания),https://trudvsem.ru/vacancy/card/1218900002529/f3ee6a86-7529-11ec-833e-4febb26dc4ec,Полная занятость,Полный рабочий день,"<p>-Участвует в формировании концепции сайта Учреждения, разработке перспективных и&nbsp; текущих календарно-тематических и производственных планов.</p>
<p>-Разрабатывает оригинальные направления для вновь создаваемых рубрик сайта.</p>
<p>-Просматривает все опубликованные на сайте документы и материалы, удаляет и редактирует материалы, не соответствующие общей концепции и правилам пользования сайтом.</p>
<p>- Взаимодействует&nbsp; с органами государственной власти,&nbsp; средствами массовой информации,&nbsp; отечественными и зарубежными&nbsp; организациями,&nbsp; ведет переговоры о создании совместных программ, организации телемостов, прямых трансляций, осуществляет их подготовку и проведение;</p>
<p>- Формирует&nbsp; творческие&nbsp; группы;</p>
<p>-Заказывает&nbsp;&nbsp; штатным&nbsp;&nbsp; авторам&nbsp; информационные, публицистические и&nbsp; литературные&nbsp; материалы,&nbsp; консультирует&nbsp;&nbsp; по&nbsp;&nbsp; вопросам структуры и содержания сайта;</p>","Искусство, культура и развлечения",Высшее,,3,"[{'location': 'Ямало-Ненецкий автономный округ, г. Салехард, Н.Сандалова улица, 2', 'lng': '66.591699', 'lat': '66.527721'}]",,«руб.»,0,+7(34922)37355,nwsv@mail.ru,,Инвалиды,,,
19388,19388,c45ad3e5-ae7b-11ec-a483-4febb26dc4ec,Работодатель,1200000000000,Республика Марий Эл,1027700310076.0,http://gtrkmariel.ru,3cf697c0-83be-11ea-9c3f-03fd6b4dc11f,False,7714072839.0,"ВГТРК/ГТРК ""Марий Эл""",121502002,https://trudvsem.ru/company/3cf697c0-83be-11ea-9c3f-03fd6b4dc11f,2022-03-28,от 25000,25000,редактор,https://trudvsem.ru/vacancy/card/3cf697c0-83be-11ea-9c3f-03fd6b4dc11f/c45ad3e5-ae7b-11ec-a483-4febb26dc4ec,Полная занятость,Полный рабочий день,,"Информационные технологии, телекоммуникации, связь",Высшее,,0,"[{'location': 'Республика Марий Эл, г. Йошкар-Ола, Машиностроителей улица, дом: ДОМ 7А;', 'lng': '47.87627', 'lat': '56.646826'}]",,«руб.»,0,+7(495)6130363,ok@mari.rfn.ru,,,,,
19817,19817,8af80216-c480-11ec-9427-550ed7335bbe,Работодатель,8900000000000,Ямало-Ненецкий автономный округ,1218900002529.0,,1218900002529,False,8901040388.0,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""МЕДИАЦЕНТР ""САЛЕХАРД""",890101001,https://trudvsem.ru/company/1218900002529,2022-04-25,от 60000,60000,Главный редактор ТВ и РВ,https://trudvsem.ru/vacancy/card/1218900002529/8af80216-c480-11ec-9427-550ed7335bbe,Полная занятость,Полный рабочий день,"<ul>
<li>Организация обратной связи с аудиторией (прием редакционной почты, ответы на письма, звонки, комментарии на сайте СМИ и страницах в социальных сетях)</li>
<li>Использование результатов обработки данных, полученных от аудитории, в целях развития проекта (СМИ)</li>
<li>Подготовка договоров с внештатными сотрудниками и авторами</li>
<li>Проведение совещаний</li>
<li>Планирование деятельности подразделения согласно установленным графикам работы организации на определенный период</li>
<li>Координация действий работников</li>
<li>Принятие оперативных решений при угрозе нарушения плана</li>
</ul>","Искусство, культура и развлечения",Высшее,,5,"[{'location': 'Ямало-Ненецкий автономный округ, г. Салехард, Н.Сандалова улица, 2', 'lng': '66.591699', 'lat': '66.527721'}]",,«руб.»,0,+7(34922)37355,nwsv@mail.ru,,,,,
19832,19832,145f6d90-a032-11ec-b31b-550ed7335bbe,Работодатель,6300000000000,Самарская область,1026303655355.0,,1026303655355,False,6369000033.0,"МАУ ""МИЦ ""СОК""",636901001,https://trudvsem.ru/company/1026303655355,2022-03-10,от 19468 до 19468,19468,корреспондент,https://trudvsem.ru/vacancy/card/1026303655355/145f6d90-a032-11ec-b31b-550ed7335bbe,Полная занятость,Полный рабочий день,"<p>Сбор и обработка информации, подготовка собственных публикаций в газете</p>","Информационные технологии, телекоммуникации, связь",Среднее профессиональное,,0,"[{'location': 'Самарская область, Исаклинский район, Исаклы село, Куйбышевская улица, дом: ДОМ 96;', 'lng': '51.533716', 'lat': '54.132208'}]",,«руб.»,19468,+7(927)6089195,brovina-isak@yandex.ru,,,,,
20142,20142,306c7ac5-c51a-11ec-8e11-4febb26dc4ec,Работодатель,300000000000,Республика Бурятия,1170327001107.0,,a11d4e80-af11-11ec-ac55-57fc951f3846,False,326550761.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕРАДИОКОМПАНИЯ ""АРИГ УС""",032601001,https://trudvsem.ru/company/a11d4e80-af11-11ec-ac55-57fc951f3846,2022-04-26,от 25000,25000,"Журналист, корреспондент сайта",https://trudvsem.ru/vacancy/card/a11d4e80-af11-11ec-ac55-57fc951f3846/306c7ac5-c51a-11ec-8e11-4febb26dc4ec,Полная занятость,Полный рабочий день,"<ul>
<li>Подготавливать информационные и публицистические статьи, освещающие события по определенной тематике, включая местные события</li>
<li>Публиковать собственные материалы на сайте, в социальных сетях.</li>
<li>Редактировать авторские материалы, обеспечивать правильность приводимых цитат, цифр, имен и т.д.</li>
</ul>","Информационные технологии, телекоммуникации, связь",,,0,"[{'location': 'Республика Бурятия, г.Улан-Удэ, ул.Каландаришвили 23', 'lng': '112.3487', 'lat': '54.544222'}]",,«руб.»,0,+7(3012)211651,office@arigus.tv,https://trudvsem.ru/image/3ee03870-af27-11ec-bdf7-550ed7335bbe,,,,
